"","cidade_bairro","preco","cidade","bairro","cep","tipo","quartos","suites","banheiros","vagas","area_util","area_total","valor_medio_metro","cluster"
"5795","CuritibaJuveve",1250000,"Curitiba","Juveve",80040280,1,3,1,5,3,290,341,1.72174867170529,1
"5796","CuritibaPortao",237900,"Curitiba","Portao",81070001,1,3,1,2,1,61,72,-0.242681670098644,2
"5797","CuritibaBoa Vista",131942,"Curitiba","Boa Vista",82560300,1,3,0,1,0,43,43,0.65680484212823,2
"5798","CuritibaAgua Verde",3509900,"Curitiba","Agua Verde",80240110,1,4,4,6,4,300,581,0.35601609019606,2
"5799","CuritibaBigorrilho",590000,"Curitiba","Bigorrilho",80730000,1,3,1,3,2,93,122,0.157006899057248,2
"5800","CuritibaCentro",530000,"Curitiba","Centro",80060205,1,4,1,4,1,190,238,0.610945818470473,2
"5801","CuritibaAgua Verde",409000,"Curitiba","Agua Verde",80610070,1,2,1,2,1,69,89,0.35601609019606,2
"5802","CuritibaVila Izabel",934000,"Curitiba","Vila Izabel",80320070,1,3,2,3,2,127,196,0.774648665651767,2
"5803","CuritibaPortao",734580,"Curitiba","Portao",80610280,1,3,1,3,2,104,140,-0.242681670098644,2
"5804","CuritibaEcoville",1247700,"Curitiba","Ecoville",81200100,1,3,3,4,3,170,278,0.155132554627676,2
"5805","CuritibaVila Izabel",350000,"Curitiba","Vila Izabel",80320030,1,3,1,2,1,90,127,0.774648665651767,2
"5806","CuritibaAgua Verde",435000,"Curitiba","Agua Verde",80620100,1,3,1,3,1,92,142,0.35601609019606,2
"5807","CuritibaBigorrilho",1100000,"Curitiba","Bigorrilho",80730320,1,3,1,3,2,160,211,0.157006899057248,2
"5808","CuritibaBacacheri",270000,"Curitiba","Bacacheri",82600000,1,2,1,2,1,66,80,1.12257117600166,2
"5809","CuritibaNovo Mundo",190000,"Curitiba","Novo Mundo",81050450,1,2,0,1,2,46,98,1.40282914299853,2
"5810","CuritibaPinheirinho",215000,"Curitiba","Pinheirinho",81110522,1,2,0,1,1,47,60,1.33557532857388,2
"5811","CuritibaAhu",585000,"Curitiba","Ahu",80540200,1,2,1,2,1,114,139,1.62452243712246,1
"5812","CuritibaCajuru",225000,"Curitiba","Cajuru",82940150,1,2,1,2,1,54,70,-0.265348004946388,2
"5813","CuritibaAgua Verde",1999909,"Curitiba","Agua Verde",80240040,1,4,4,7,4,350,478,0.35601609019606,2
"5814","CuritibaAlto Boqueirao",130000,"Curitiba","Alto Boqueirao",81770570,1,2,0,1,1,42,45,-0.299581643914056,2
"5815","CuritibaAgua Verde",3439900,"Curitiba","Agua Verde",80240110,1,4,4,6,4,300,581,0.35601609019606,2
"5816","CuritibaChampagnat",1290000,"Curitiba","Champagnat",80730440,1,4,2,5,2,180,289,-0.19438350623857,2
"5817","CuritibaJuveve",1855000,"Curitiba","Juveve",80035010,1,3,3,4,3,189,328,1.72174867170529,1
"5818","CuritibaCapao Raso",280000,"Curitiba","Capao Raso",81110070,1,2,0,1,1,50,98,-0.2519400733679,2
"5819","CuritibaVila Izabel",1500000,"Curitiba","Vila Izabel",80320030,1,3,2,5,3,193,360,0.774648665651767,2
"5820","CuritibaMerces",698000,"Curitiba","Merces",80430030,1,3,1,2,3,107,135,-0.218963178289305,2
"5821","CuritibaCabral",389000,"Curitiba","Cabral",80035040,1,3,1,2,1,69,112,0.120070326886263,2
"5822","CuritibaPortao",230000,"Curitiba","Portao",81770240,1,2,0,1,1,62,62,-0.242681670098644,2
"5823","CuritibaCampo Comprido",195000,"Curitiba","Campo Comprido",81230570,1,2,0,1,1,48,79,-0.212594402639083,2
"5824","CuritibaPortao",179000,"Curitiba","Portao",80330200,1,2,0,1,1,53,78,-0.242681670098644,2
"5825","CuritibaCampina do Siqueira",445000,"Curitiba","Campina do Siqueira",80740590,1,3,1,2,1,80,80,1.3348364186396,2
"5826","CuritibaBatel",1150000,"Curitiba","Batel",80730420,1,3,1,3,2,133,133,-0.166557716180536,2
"5827","CuritibaEcoville",1299000,"Curitiba","Ecoville",81200525,1,3,2,4,3,163,270,0.155132554627676,2
"5828","CuritibaAgua Verde",3500000,"Curitiba","Agua Verde",80240110,1,4,4,6,4,300,450,0.35601609019606,2
"5829","CuritibaGuaira",195000,"Curitiba","Guaira",80630060,1,3,0,1,1,55,87,-0.250061882655887,2
"5830","CuritibaMossungue",845000,"Curitiba","Mossungue",81210000,1,3,1,4,2,122,203,5.5332818212284,1
"5831","CuritibaPinheirinho",222000,"Curitiba","Pinheirinho",81820020,1,3,0,2,1,61,61,1.33557532857388,2
"5832","CuritibaPortao",298000,"Curitiba","Portao",81070090,1,2,0,2,2,95,132,-0.242681670098644,2
"5833","CuritibaCampina do Siqueira",1290000,"Curitiba","Campina do Siqueira",80740370,1,3,3,5,3,187,262,1.3348364186396,2
"5834","CuritibaPortao",350000,"Curitiba","Portao",81070100,1,3,1,2,1,75,75,-0.242681670098644,2
"5835","CuritibaBigorrilho",598000,"Curitiba","Bigorrilho",80730350,1,3,1,3,2,126,216,0.157006899057248,2
"5836","CuritibaBoa Vista",530000,"Curitiba","Boa Vista",82540060,1,2,2,2,2,155,155,0.65680484212823,2
"5837","CuritibaAlto da XV",644000,"Curitiba","Alto da XV",80045110,1,3,1,4,2,100,157,-0.195423666746496,2
"5838","CuritibaCabral",1140000,"Curitiba","Cabral",80035090,1,3,3,4,2,176,275,0.120070326886263,2
"5839","CuritibaCajuru",248000,"Curitiba","Cajuru",82930030,1,3,0,2,1,64,64,-0.265348004946388,2
"5840","CuritibaCentro",206800,"Curitiba","Centro",80060100,1,1,0,1,0,26,26,0.610945818470473,2
"5841","CuritibaCristo Rei",1130000,"Curitiba","Cristo Rei",80050470,1,3,1,2,2,143,268,-0.238827454619527,2
"5842","CuritibaCabral",6100000,"Curitiba","Cabral",80540065,1,4,4,7,5,821,821,0.120070326886263,2
"5843","CuritibaPinheirinho",214934,"Curitiba","Pinheirinho",81820020,1,2,0,1,1,44,88,1.33557532857388,2
"5844","CuritibaPortao",205275,"Curitiba","Portao",80630065,1,1,0,1,1,38,78,-0.242681670098644,2
"5845","CuritibaBacacheri",265000,"Curitiba","Bacacheri",82515396,1,1,0,1,1,68,89,1.12257117600166,2
"5846","CuritibaVila Izabel",169900,"Curitiba","Vila Izabel",80320090,1,1,0,1,0,33,47,0.774648665651767,2
"5847","CuritibaUberaba",320000,"Curitiba","Uberaba",81560280,1,3,1,2,1,74,89,-0.270432126202608,2
"5848","CuritibaBigorrilho",640000,"Curitiba","Bigorrilho",80730030,1,2,1,2,1,74,140,0.157006899057248,2
"5849","CuritibaSeminario",1874050,"Curitiba","Seminario",80240440,1,3,3,5,2,200,345,-0.224058770046708,2
"5850","CuritibaAgua Verde",222000,"Curitiba","Agua Verde",80240031,1,1,0,1,0,25,25,0.35601609019606,2
"5851","Campo LargoVila Itaqui",129990,"Campo Largo","Vila Itaqui",83604581,1,2,0,1,1,40,40,-0.265584383945707,2
"5852","CuritibaAgua Verde",380000,"Curitiba","Agua Verde",80610300,1,3,1,3,1,114,157,0.35601609019606,2
"5853","PinhaisVargem Grande",185000,"Pinhais","Vargem Grande",83321200,1,2,0,1,1,56,70,6.2914268051976,1
"5854","CuritibaBacacheri",388000,"Curitiba","Bacacheri",82510170,1,2,1,2,0,64,100,1.12257117600166,2
"5855","CuritibaVitoria Regia",115000,"Curitiba","Vitoria Regia",81460050,1,1,0,1,1,34,41,-0.289920119023953,2
"5856","CuritibaPortao",280500,"Curitiba","Portao",80630065,1,2,1,2,1,53,97,-0.242681670098644,2
"5857","CuritibaCentro",239000,"Curitiba","Centro",80010180,1,1,0,1,0,32,48,0.610945818470473,2
"5858","CuritibaBatel",637000,"Curitiba","Batel",80420150,1,2,1,2,2,71,154,-0.166557716180536,2
"5859","CuritibaEcoville",300000,"Curitiba","Ecoville",81280330,1,1,0,1,1,60,98,0.155132554627676,2
"5860","CuritibaCentro",122284,"Curitiba","Centro",80060140,1,1,0,1,0,27,36,0.610945818470473,2
"5861","CuritibaJardim das Americas",192500,"Curitiba","Jardim das Americas",81520090,1,1,0,1,0,30,41,-0.208325734575518,2
"5862","CuritibaAgua Verde",800000,"Curitiba","Agua Verde",80610330,1,3,1,3,2,118,174,0.35601609019606,2
"5863","CuritibaBatel",432000,"Curitiba","Batel",80240010,1,2,0,1,1,59,72,-0.166557716180536,2
"5864","CuritibaBigorrilho",695000,"Curitiba","Bigorrilho",80730390,1,3,1,4,1,126,153,0.157006899057248,2
"5865","CuritibaCapao Raso",195000,"Curitiba","Capao Raso",81130190,1,2,0,1,1,53,62,-0.2519400733679,2
"5866","CuritibaJuveve",2900000,"Curitiba","Juveve",80540010,1,4,4,6,5,283,283,1.72174867170529,1
"5867","CuritibaSitio Cercado",149000,"Curitiba","Sitio Cercado",81910440,1,2,0,1,1,46,52,-0.287828169441345,2
"5868","CuritibaMossungue",1399990,"Curitiba","Mossungue",81210220,1,3,3,4,3,278,454,5.5332818212284,1
"5869","CuritibaPilarzinho",155000,"Curitiba","Pilarzinho",82110240,1,2,0,1,1,49,52,-0.266736033543251,2
"5870","CuritibaMerces",368000,"Curitiba","Merces",80410001,1,3,0,3,1,82,120,-0.218963178289305,2
"5871","CuritibaBatel",562100,"Curitiba","Batel",80420170,1,1,0,1,2,50,90,-0.166557716180536,2
"5872","CuritibaCampo Comprido",1380000,"Curitiba","Campo Comprido",81200521,1,4,2,4,3,168,260,-0.212594402639083,2
"5873","Campo LargoRondinha",142000,"Campo Largo","Rondinha",83607250,1,2,0,1,1,41,41,-0.253896535457793,2
"5874","CuritibaAgua Verde",298000,"Curitiba","Agua Verde",80620000,1,2,0,1,1,56,69,0.35601609019606,2
"5875","CuritibaPortao",680000,"Curitiba","Portao",80610280,1,3,1,3,2,105,214,-0.242681670098644,2
"5876","CuritibaBoa Vista",555000,"Curitiba","Boa Vista",82540120,1,3,2,3,2,97,188,0.65680484212823,2
"5877","CuritibaBigorrilho",169000,"Curitiba","Bigorrilho",80730000,1,1,0,1,0,22,37,0.157006899057248,2
"5878","CuritibaAgua Verde",1179000,"Curitiba","Agua Verde",80240060,1,2,2,3,2,85,177,0.35601609019606,2
"5879","CuritibaCampo Comprido",300000,"Curitiba","Campo Comprido",81230170,1,3,1,2,1,62,97,-0.212594402639083,2
"5880","CuritibaAlto da XV",170000,"Curitiba","Alto da XV",80045235,1,1,0,1,0,40,52,-0.195423666746496,2
"5881","CuritibaCapao Raso",350000,"Curitiba","Capao Raso",81130040,1,3,1,2,1,78,114,-0.2519400733679,2
"5882","CuritibaCampo Comprido",920000,"Curitiba","Campo Comprido",81200452,1,3,3,4,3,166,166,-0.212594402639083,2
"5883","CuritibaCampina do Siqueira",1065212,"Curitiba","Campina do Siqueira",80730230,1,3,1,2,2,131,131,1.3348364186396,2
"5884","Campo LargoCampo do Meio",125999,"Campo Largo","Campo do Meio",83604581,1,2,0,1,1,40,80,-0.35719882339913,2
"5885","CuritibaBoa Vista",610063,"Curitiba","Boa Vista",82560470,1,3,1,2,1,101,119,0.65680484212823,2
"5886","CuritibaPinheirinho",162000,"Curitiba","Pinheirinho",81820080,1,2,0,1,1,38,60,1.33557532857388,2
"5887","CuritibaBacacheri",760000,"Curitiba","Bacacheri",82510170,1,3,1,3,2,103,216,1.12257117600166,2
"5888","CuritibaAgua Verde",3850000,"Curitiba","Agua Verde",80240031,1,5,5,8,5,804,915,0.35601609019606,2
"5889","CuritibaReboucas",2300000,"Curitiba","Reboucas",80250200,1,4,2,5,4,364,519,-0.213187797769121,2
"5890","CuritibaPortao",215000,"Curitiba","Portao",81010001,1,1,0,1,1,29,42,-0.242681670098644,2
"5891","CuritibaBacacheri",299000,"Curitiba","Bacacheri",82520760,1,2,1,2,1,64,93,1.12257117600166,2
"5892","CuritibaNovo Mundo",749900,"Curitiba","Novo Mundo",81010330,1,3,1,2,2,167,249,1.40282914299853,2
"5893","CuritibaVila Izabel",420000,"Curitiba","Vila Izabel",80320090,1,3,1,3,2,87,173,0.774648665651767,2
"5894","CuritibaBatel",750000,"Curitiba","Batel",80420090,1,4,1,2,2,152,237,-0.166557716180536,2
"5895","CuritibaCabral",528160,"Curitiba","Cabral",80035130,1,2,1,2,2,72,89,0.120070326886263,2
"5896","CuritibaBigorrilho",2200000,"Curitiba","Bigorrilho",80730000,1,4,0,6,4,356,453,0.157006899057248,2
"5897","CuritibaCentro",150000,"Curitiba","Centro",80060050,1,1,0,1,0,23,31,0.610945818470473,2
"5898","CuritibaAgua Verde",520000,"Curitiba","Agua Verde",80240030,1,3,1,3,1,117,148,0.35601609019606,2
"5899","CuritibaReboucas",198000,"Curitiba","Reboucas",80230130,1,2,0,1,1,52,69,-0.213187797769121,2
"5900","CuritibaCentro",430000,"Curitiba","Centro",80020270,1,2,0,1,1,50,50,0.610945818470473,2
"5901","CuritibaReboucas",740000,"Curitiba","Reboucas",80230030,1,3,1,2,2,90,127,-0.213187797769121,2
"5902","CuritibaPortao",440855,"Curitiba","Portao",81070040,1,2,1,2,1,73,132,-0.242681670098644,2
"5903","CuritibaSanta Candida",175000,"Curitiba","Santa Candida",82650490,1,2,0,1,1,50,66,0.879129955283939,2
"5904","CuritibaCentro",749889,"Curitiba","Centro",80060160,1,4,1,4,2,155,174,0.610945818470473,2
"5905","CuritibaJuveve",380000,"Curitiba","Juveve",80040140,1,3,1,2,1,100,134,1.72174867170529,1
"5906","CuritibaCentro",155000,"Curitiba","Centro",80420120,1,1,0,1,0,29,45,0.610945818470473,2
"5907","CuritibaAgua Verde",850000,"Curitiba","Agua Verde",80240290,1,4,2,5,2,170,255,0.35601609019606,2
"5908","CuritibaBatel",950000,"Curitiba","Batel",80240120,1,3,1,3,2,147,185,-0.166557716180536,2
"5909","CuritibaBigorrilho",1250000,"Curitiba","Bigorrilho",80730400,1,4,2,5,3,280,365,0.157006899057248,2
"5910","CuritibaAlto da Gloria",535000,"Curitiba","Alto da Gloria",80030000,1,3,1,3,1,124,176,-0.159396553473786,2
"5911","CuritibaCabral",645000,"Curitiba","Cabral",80035040,1,3,1,1,2,119,198,0.120070326886263,2
"5912","CuritibaCentro",1150000,"Curitiba","Centro",80250220,1,3,1,4,2,205,284,0.610945818470473,2
"5913","CuritibaCajuru",269000,"Curitiba","Cajuru",82930220,1,2,0,1,1,65,90,-0.265348004946388,2
"5914","CuritibaCascatinha",450000,"Curitiba","Cascatinha",82025140,1,3,1,2,2,87,155,-0.176343372023265,2
"5915","CuritibaAlto da Gloria",1350000,"Curitiba","Alto da Gloria",80060150,1,4,1,3,3,249,400,-0.159396553473786,2
"5916","CuritibaCapao Raso",335000,"Curitiba","Capao Raso",81130020,1,2,1,2,1,59,59,-0.2519400733679,2
"5917","CuritibaAbranches",255000,"Curitiba","Abranches",82130290,1,3,1,2,1,71,91,-0.26963672939238,2
"5918","CuritibaBatel",189820,"Curitiba","Batel",80250070,1,1,1,1,0,31,43,-0.166557716180536,2
"5919","CuritibaBacacheri",800000,"Curitiba","Bacacheri",82520660,1,3,1,3,3,245,257,1.12257117600166,2
"5920","CuritibaVila Izabel",360000,"Curitiba","Vila Izabel",80320050,1,3,1,3,1,90,120,0.774648665651767,2
"5921","CuritibaAgua Verde",243000,"Curitiba","Agua Verde",80620000,1,2,0,1,1,57,87,0.35601609019606,2
"5922","CuritibaAgua Verde",199000,"Curitiba","Agua Verde",80620050,1,2,0,1,1,57,86,0.35601609019606,2
"5923","CuritibaCentro",610000,"Curitiba","Centro",80430220,1,3,1,2,2,83,83,0.610945818470473,2
"5924","CuritibaCabral",1282000,"Curitiba","Cabral",88035030,1,3,3,4,1,117,117,0.120070326886263,2
"5925","CuritibaBatel",1150000,"Curitiba","Batel",80250220,1,3,1,4,2,205,284,-0.166557716180536,2
"5926","CuritibaAlto da Gloria",310000,"Curitiba","Alto da Gloria",80030200,1,3,1,1,1,59,103,-0.159396553473786,2
"5927","CuritibaEcoville",5240000,"Curitiba","Ecoville",81200100,1,4,3,5,4,393,641,0.155132554627676,2
"5928","CuritibaPrado Velho",149890,"Curitiba","Prado Velho",80215202,1,1,0,1,0,28,41,-0.171309025209323,2
"5929","CuritibaAlto da Gloria",990000,"Curitiba","Alto da Gloria",80060270,1,3,1,3,2,156,190,-0.159396553473786,2
"5930","CuritibaPortao",295000,"Curitiba","Portao",80330340,1,3,1,1,1,75,92,-0.242681670098644,2
"5931","CuritibaBacacheri",399000,"Curitiba","Bacacheri",82515260,1,2,1,2,1,64,108,1.12257117600166,2
"5932","CuritibaJuveve",750000,"Curitiba","Juveve",80040070,1,3,1,3,2,119,198,1.72174867170529,1
"5933","CuritibaAgua Verde",465000,"Curitiba","Agua Verde",80620230,1,2,1,2,1,71,85,0.35601609019606,2
"5934","CuritibaTingui",198000,"Curitiba","Tingui",82600030,1,2,1,2,1,54,71,2.76747025686138,2
"5935","CuritibaSanta Candida",190000,"Curitiba","Santa Candida",82640000,1,2,0,1,1,57,63,0.879129955283939,2
"5936","CuritibaCajuru",317229,"Curitiba","Cajuru",82940150,1,3,1,2,1,64,64,-0.265348004946388,2
"5937","CuritibaNovo Mundo",275000,"Curitiba","Novo Mundo",81050080,1,2,0,1,1,57,78,1.40282914299853,2
"5938","CuritibaCapao da Imbuia",111975,"Curitiba","Capao da Imbuia",82810230,1,3,0,1,1,43,47,-0.286971157051394,2
"5939","CuritibaBigorrilho",1290000,"Curitiba","Bigorrilho",80740370,1,3,3,5,3,187,262,0.157006899057248,2
"5940","CuritibaPortao",199000,"Curitiba","Portao",80610001,1,3,0,1,1,74,90,-0.242681670098644,2
"5941","CuritibaBigorrilho",1290000,"Curitiba","Bigorrilho",80730440,1,4,2,5,2,180,289,0.157006899057248,2
"5942","CuritibaMossungue",960000,"Curitiba","Mossungue",81210000,1,3,3,4,2,125,125,5.5332818212284,1
"5943","CuritibaAgua Verde",850000,"Curitiba","Agua Verde",80240240,1,3,1,4,2,165,210,0.35601609019606,2
"5944","CuritibaCIC",233000,"Curitiba","CIC",81350000,1,3,1,2,1,61,96,-0.267641745007045,2
"5945","CuritibaBigorrilho",1085000,"Curitiba","Bigorrilho",80730070,1,3,3,4,3,160,280,0.157006899057248,2
"5946","CuritibaCampina do Siqueira",270000,"Curitiba","Campina do Siqueira",80730230,1,1,0,1,0,33,60,1.3348364186396,2
"5947","CuritibaSao Braz",275000,"Curitiba","Sao Braz",82315000,1,2,1,2,1,57,88,-0.253546527264518,2
"5948","CuritibaEcoville",2699900,"Curitiba","Ecoville",81280300,1,4,4,6,4,349,486,0.155132554627676,2
"5949","ColomboGuarani",132900,"Colombo","Guarani",83409160,1,2,0,1,1,43,52,-0.283257290484087,2
"5950","CuritibaBatel",799000,"Curitiba","Batel",80410180,1,1,1,2,1,90,170,-0.166557716180536,2
"5951","CuritibaJuveve",1890000,"Curitiba","Juveve",80030440,1,4,2,3,4,250,375,1.72174867170529,1
"5952","CuritibaAtuba",240000,"Curitiba","Atuba",82600059,1,3,1,2,1,100,100,-0.270671491828013,2
"5953","CuritibaEcoville",431900,"Curitiba","Ecoville",81200100,1,2,1,2,1,70,116,0.155132554627676,2
"5954","CuritibaGuaira",212000,"Curitiba","Guaira",80630010,1,1,0,1,0,32,41,-0.250061882655887,2
"5955","CuritibaVila Izabel",480000,"Curitiba","Vila Izabel",80320260,1,2,1,2,2,73,105,0.774648665651767,2
"5956","CuritibaSanta Quiteria",270000,"Curitiba","Santa Quiteria",80310230,1,1,0,1,1,40,99,-0.270579762271141,2
"5957","CuritibaCIC",307045,"Curitiba","CIC",81350000,1,3,1,2,2,61,139,-0.267641745007045,2
"5958","CuritibaBigorrilho",950000,"Curitiba","Bigorrilho",80730370,1,3,1,3,2,168,244,0.157006899057248,2
"5959","CuritibaCristo Rei",425000,"Curitiba","Cristo Rei",80050330,1,3,1,2,1,92,191,-0.238827454619527,2
"5960","CuritibaMossungue",2200000,"Curitiba","Mossungue",81200110,1,3,3,5,5,227,400,5.5332818212284,1
"5961","CuritibaCentro",182000,"Curitiba","Centro",80410230,1,1,0,1,0,35,52,0.610945818470473,2
"5962","CuritibaEcoville",3500000,"Curitiba","Ecoville",81200000,1,4,4,7,5,336,400,0.155132554627676,2
"5963","CuritibaMossungue",830000,"Curitiba","Mossungue",81210000,1,3,1,3,2,128,210,5.5332818212284,1
"5964","CuritibaMerces",1143600,"Curitiba","Merces",80420190,1,3,3,4,2,123,224,-0.218963178289305,2
"5965","ColomboAtuba",245000,"Colombo","Atuba",83408280,1,3,1,2,2,66,73,-0.276829849064147,2
"5966","CuritibaAgua Verde",678930,"Curitiba","Agua Verde",80610280,1,3,1,3,2,104,214,0.35601609019606,2
"5967","CuritibaAgua Verde",938000,"Curitiba","Agua Verde",80620080,1,3,1,2,2,119,119,0.35601609019606,2
"5968","CuritibaBatel",870000,"Curitiba","Batel",80240460,1,3,1,3,2,120,201,-0.166557716180536,2
"5969","CuritibaCIC",860000,"Curitiba","CIC",81280330,1,3,3,4,3,166,280,-0.267641745007045,2
"5970","CuritibaAlto Boqueirao",175000,"Curitiba","Alto Boqueirao",81850901,1,2,0,1,1,45,66,-0.299581643914056,2
"5971","CuritibaAlto da XV",1550000,"Curitiba","Alto da XV",80045330,1,4,2,4,2,164,220,-0.195423666746496,2
"5972","CuritibaCentro",203500,"Curitiba","Centro",80020120,1,1,0,1,0,34,50,0.610945818470473,2
"5973","CuritibaEcoville",951000,"Curitiba","Ecoville",81210000,1,3,3,4,2,130,206,0.155132554627676,2
"5974","CuritibaBatel",645000,"Curitiba","Batel",80250020,1,2,2,2,2,108,240,-0.166557716180536,2
"5975","CuritibaXaxim",485000,"Curitiba","Xaxim",81710000,1,3,1,1,2,131,225,-0.281937265951283,2
"5976","Campo LargoCentro",150000,"Campo Largo","Centro",83607110,1,2,0,1,1,43,47,-0.273176782660301,2
"5977","CuritibaBigorrilho",650000,"Curitiba","Bigorrilho",80730070,1,3,1,3,2,123,214,0.157006899057248,2
"5978","CuritibaAgua Verde",550000,"Curitiba","Agua Verde",80620000,1,3,1,3,2,170,300,0.35601609019606,2
"5979","CuritibaAgua Verde",2400000,"Curitiba","Agua Verde",80320000,1,4,4,7,4,645,904,0.35601609019606,2
"5980","CuritibaCentro",425700,"Curitiba","Centro",80060205,1,2,1,2,1,70,105,0.610945818470473,2
"5981","Campo LargoJardim Iruama",151990,"Campo Largo","Jardim Iruama",83603123,1,2,0,1,1,44,44,-0.258591969675523,2
"5982","CuritibaReboucas",740000,"Curitiba","Reboucas",80250200,1,2,0,2,2,92,92,-0.213187797769121,2
"5983","CuritibaPortao",339000,"Curitiba","Portao",80330000,1,2,1,2,1,75,108,-0.242681670098644,2
"5984","CuritibaAgua Verde",1590000,"Curitiba","Agua Verde",80620240,1,4,2,3,3,189,350,0.35601609019606,2
"5985","CuritibaCabral",990000,"Curitiba","Cabral",82540090,1,2,1,2,2,177,251,0.120070326886263,2
"5986","CuritibaBacacheri",259000,"Curitiba","Bacacheri",82515385,1,2,1,2,1,71,83,1.12257117600166,2
"5987","CuritibaAgua Verde",3439900,"Curitiba","Agua Verde",80240110,1,4,4,5,4,295,581,0.35601609019606,2
"5988","CuritibaCabral",429900,"Curitiba","Cabral",80035040,1,2,1,2,1,65,100,0.120070326886263,2
"5989","CuritibaCabral",470000,"Curitiba","Cabral",80035040,1,2,1,2,1,64,94,0.120070326886263,2
"5990","CuritibaCristo Rei",985000,"Curitiba","Cristo Rei",80050270,1,4,1,4,2,225,354,-0.238827454619527,2
"5991","CuritibaAgua Verde",851620,"Curitiba","Agua Verde",80240110,1,3,1,2,2,121,330,0.35601609019606,2
"5992","CuritibaAlto da Gloria",328000,"Curitiba","Alto da Gloria",80030340,1,1,0,1,1,49,65,-0.159396553473786,2
"5993","CuritibaPortao",243500,"Curitiba","Portao",80330240,1,3,0,1,1,63,68,-0.242681670098644,2
"5994","CuritibaMerces",808000,"Curitiba","Merces",80510330,1,3,2,4,4,134,219,-0.218963178289305,2
"5995","CuritibaNovo Mundo",199920,"Curitiba","Novo Mundo",81110040,1,1,0,1,1,41,41,1.40282914299853,2
"5996","CuritibaUberaba",280000,"Curitiba","Uberaba",81560360,1,3,1,2,1,67,72,-0.270432126202608,2
"5997","CuritibaAgua Verde",790000,"Curitiba","Agua Verde",80610100,1,3,1,3,2,120,120,0.35601609019606,2
"5998","CuritibaAgua Verde",450000,"Curitiba","Agua Verde",80620120,1,3,1,2,1,80,125,0.35601609019606,2
"5999","CuritibaCabral",3400000,"Curitiba","Cabral",80540010,1,4,4,5,4,284,534,0.120070326886263,2
